Trial,Reward,Strategy
14922,1,EpsilonGreedy
14923,0,EpsilonGreedy
14924,1,EpsilonGreedy
14925,0,EpsilonGreedy
14926,1,EpsilonGreedy
14927,0,EpsilonGreedy
14928,0,EpsilonGreedy
14929,0,EpsilonGreedy
14930,1,EpsilonGreedy
14931,0,EpsilonGreedy
14932,0,EpsilonGreedy
14933,0,EpsilonGreedy
14934,0,EpsilonGreedy
14935,1,EpsilonGreedy
14936,0,EpsilonGreedy
14937,0,EpsilonGreedy
14938,1,EpsilonGreedy
14939,0,EpsilonGreedy
14940,0,EpsilonGreedy
14941,0,EpsilonGreedy
14942,1,EpsilonGreedy
14943,0,EpsilonGreedy
14944,0,EpsilonGreedy
14945,0,EpsilonGreedy
14946,1,EpsilonGreedy
14947,0,EpsilonGreedy
14948,0,EpsilonGreedy
14949,0,EpsilonGreedy
14950,0,EpsilonGreedy
14951,0,EpsilonGreedy
14952,0,EpsilonGreedy
14953,0,EpsilonGreedy
14954,0,EpsilonGreedy
14955,0,EpsilonGreedy
14956,0,EpsilonGreedy
14957,0,EpsilonGreedy
14958,0,EpsilonGreedy
14959,0,EpsilonGreedy
14960,0,EpsilonGreedy
14961,0,EpsilonGreedy
14962,0,EpsilonGreedy
14963,0,EpsilonGreedy
14964,0,EpsilonGreedy
14965,0,EpsilonGreedy
14966,0,EpsilonGreedy
14967,0,EpsilonGreedy
14968,0,EpsilonGreedy
14969,0,EpsilonGreedy
14970,0,EpsilonGreedy
14971,0,EpsilonGreedy
14972,0,EpsilonGreedy
14973,0,EpsilonGreedy
14974,1,EpsilonGreedy
14975,1,EpsilonGreedy
14976,0,EpsilonGreedy
14977,0,EpsilonGreedy
14978,0,EpsilonGreedy
14979,0,EpsilonGreedy
14980,1,EpsilonGreedy
14981,0,EpsilonGreedy
14982,1,EpsilonGreedy
14983,0,EpsilonGreedy
14984,0,EpsilonGreedy
14985,0,EpsilonGreedy
14986,0,EpsilonGreedy
14987,0,EpsilonGreedy
14988,1,EpsilonGreedy
14989,0,EpsilonGreedy
14990,0,EpsilonGreedy
14991,1,EpsilonGreedy
14992,0,EpsilonGreedy
14993,1,EpsilonGreedy
14994,0,EpsilonGreedy
14995,0,EpsilonGreedy
14996,0,EpsilonGreedy
14997,1,EpsilonGreedy
14998,0,EpsilonGreedy
14999,0,EpsilonGreedy
15000,0,EpsilonGreedy
15001,1,EpsilonGreedy
15002,1,EpsilonGreedy
15003,0,EpsilonGreedy
15004,0,EpsilonGreedy
15005,0,EpsilonGreedy
15006,0,EpsilonGreedy
15007,0,EpsilonGreedy
15008,0,EpsilonGreedy
15009,1,EpsilonGreedy
15010,0,EpsilonGreedy
15011,1,EpsilonGreedy
15012,0,EpsilonGreedy
15013,0,EpsilonGreedy
15014,0,EpsilonGreedy
15015,0,EpsilonGreedy
15016,0,EpsilonGreedy
15017,0,EpsilonGreedy
15018,0,EpsilonGreedy
15019,0,EpsilonGreedy
15020,0,EpsilonGreedy
15021,0,EpsilonGreedy
15022,0,EpsilonGreedy
15023,0,EpsilonGreedy
15024,1,EpsilonGreedy
15025,0,EpsilonGreedy
15026,1,EpsilonGreedy
15027,0,EpsilonGreedy
15028,0,EpsilonGreedy
15029,0,EpsilonGreedy
15030,0,EpsilonGreedy
15031,1,EpsilonGreedy
15032,1,EpsilonGreedy
15033,0,EpsilonGreedy
15034,1,EpsilonGreedy
15035,0,EpsilonGreedy
15036,1,EpsilonGreedy
15037,0,EpsilonGreedy
15038,0,EpsilonGreedy
15039,0,EpsilonGreedy
15040,0,EpsilonGreedy
15041,0,EpsilonGreedy
15042,1,EpsilonGreedy
15043,0,EpsilonGreedy
15044,0,EpsilonGreedy
15045,0,EpsilonGreedy
15046,0,EpsilonGreedy
15047,0,EpsilonGreedy
15048,0,EpsilonGreedy
15049,0,EpsilonGreedy
15050,1,EpsilonGreedy
15051,0,EpsilonGreedy
15052,1,EpsilonGreedy
15053,0,EpsilonGreedy
15054,1,EpsilonGreedy
15055,0,EpsilonGreedy
15056,1,EpsilonGreedy
15057,0,EpsilonGreedy
15058,0,EpsilonGreedy
15059,0,EpsilonGreedy
15060,1,EpsilonGreedy
15061,0,EpsilonGreedy
15062,1,EpsilonGreedy
15063,0,EpsilonGreedy
15064,0,EpsilonGreedy
15065,0,EpsilonGreedy
15066,0,EpsilonGreedy
15067,0,EpsilonGreedy
15068,1,EpsilonGreedy
15069,1,EpsilonGreedy
15070,0,EpsilonGreedy
15071,1,EpsilonGreedy
15072,0,EpsilonGreedy
15073,0,EpsilonGreedy
15074,1,EpsilonGreedy
15075,0,EpsilonGreedy
15076,0,EpsilonGreedy
15077,0,EpsilonGreedy
15078,0,EpsilonGreedy
15079,0,EpsilonGreedy
15080,0,EpsilonGreedy
15081,0,EpsilonGreedy
15082,0,EpsilonGreedy
15083,1,EpsilonGreedy
15084,0,EpsilonGreedy
15085,0,EpsilonGreedy
15086,1,EpsilonGreedy
15087,0,EpsilonGreedy
15088,1,EpsilonGreedy
15089,0,EpsilonGreedy
15090,0,EpsilonGreedy
15091,0,EpsilonGreedy
15092,0,EpsilonGreedy
15093,0,EpsilonGreedy
15094,0,EpsilonGreedy
15095,1,EpsilonGreedy
15096,0,EpsilonGreedy
15097,0,EpsilonGreedy
15098,0,EpsilonGreedy
15099,0,EpsilonGreedy
15100,0,EpsilonGreedy
15101,0,EpsilonGreedy
15102,0,EpsilonGreedy
15103,1,EpsilonGreedy
15104,0,EpsilonGreedy
15105,0,EpsilonGreedy
15106,0,EpsilonGreedy
15107,0,EpsilonGreedy
15108,0,EpsilonGreedy
15109,0,EpsilonGreedy
15110,1,EpsilonGreedy
15111,1,EpsilonGreedy
15112,0,EpsilonGreedy
15113,0,EpsilonGreedy
15114,1,EpsilonGreedy
15115,1,EpsilonGreedy
15116,0,EpsilonGreedy
15117,0,EpsilonGreedy
15118,0,EpsilonGreedy
15119,1,EpsilonGreedy
15120,1,EpsilonGreedy
15121,0,EpsilonGreedy
15122,0,EpsilonGreedy
15123,0,EpsilonGreedy
15124,0,EpsilonGreedy
15125,1,EpsilonGreedy
15126,0,EpsilonGreedy
15127,1,EpsilonGreedy
15128,0,EpsilonGreedy
15129,0,EpsilonGreedy
15130,0,EpsilonGreedy
15131,0,EpsilonGreedy
15132,0,EpsilonGreedy
15133,1,EpsilonGreedy
15134,0,EpsilonGreedy
15135,1,EpsilonGreedy
15136,0,EpsilonGreedy
15137,1,EpsilonGreedy
15138,1,EpsilonGreedy
15139,0,EpsilonGreedy
15140,0,EpsilonGreedy
15141,0,EpsilonGreedy
15142,1,EpsilonGreedy
15143,0,EpsilonGreedy
15144,0,EpsilonGreedy
15145,1,EpsilonGreedy
15146,0,EpsilonGreedy
15147,0,EpsilonGreedy
15148,0,EpsilonGreedy
15149,1,EpsilonGreedy
15150,0,EpsilonGreedy
15151,0,EpsilonGreedy
15152,0,EpsilonGreedy
15153,0,EpsilonGreedy
15154,0,EpsilonGreedy
15155,0,EpsilonGreedy
15156,0,EpsilonGreedy
15157,0,EpsilonGreedy
15158,0,EpsilonGreedy
15159,0,EpsilonGreedy
15160,1,EpsilonGreedy
15161,1,EpsilonGreedy
15162,1,EpsilonGreedy
15163,0,EpsilonGreedy
15164,1,EpsilonGreedy
15165,0,EpsilonGreedy
15166,0,EpsilonGreedy
15167,1,EpsilonGreedy
15168,0,EpsilonGreedy
15169,0,EpsilonGreedy
15170,0,EpsilonGreedy
15171,0,EpsilonGreedy
15172,0,EpsilonGreedy
15173,1,EpsilonGreedy
15174,0,EpsilonGreedy
15175,0,EpsilonGreedy
15176,0,EpsilonGreedy
15177,0,EpsilonGreedy
15178,1,EpsilonGreedy
15179,1,EpsilonGreedy
15180,0,EpsilonGreedy
15181,0,EpsilonGreedy
15182,0,EpsilonGreedy
15183,1,EpsilonGreedy
15184,0,EpsilonGreedy
15185,0,EpsilonGreedy
15186,0,EpsilonGreedy
15187,0,EpsilonGreedy
15188,0,EpsilonGreedy
15189,0,EpsilonGreedy
15190,0,EpsilonGreedy
15191,0,EpsilonGreedy
15192,1,EpsilonGreedy
15193,0,EpsilonGreedy
15194,0,EpsilonGreedy
15195,0,EpsilonGreedy
15196,1,EpsilonGreedy
15197,0,EpsilonGreedy
15198,1,EpsilonGreedy
15199,0,EpsilonGreedy
15200,0,EpsilonGreedy
15201,0,EpsilonGreedy
15202,0,EpsilonGreedy
15203,0,EpsilonGreedy
15204,1,EpsilonGreedy
15205,1,EpsilonGreedy
15206,1,EpsilonGreedy
15207,0,EpsilonGreedy
15208,0,EpsilonGreedy
15209,0,EpsilonGreedy
15210,0,EpsilonGreedy
15211,0,EpsilonGreedy
15212,0,EpsilonGreedy
15213,1,EpsilonGreedy
15214,0,EpsilonGreedy
15215,0,EpsilonGreedy
15216,0,EpsilonGreedy
15217,0,EpsilonGreedy
15218,0,EpsilonGreedy
15219,0,EpsilonGreedy
15220,0,EpsilonGreedy
15221,1,EpsilonGreedy
15222,1,EpsilonGreedy
15223,0,EpsilonGreedy
15224,0,EpsilonGreedy
15225,1,EpsilonGreedy
15226,0,EpsilonGreedy
15227,0,EpsilonGreedy
15228,0,EpsilonGreedy
15229,0,EpsilonGreedy
15230,0,EpsilonGreedy
15231,0,EpsilonGreedy
15232,1,EpsilonGreedy
15233,0,EpsilonGreedy
15234,1,EpsilonGreedy
15235,0,EpsilonGreedy
15236,1,EpsilonGreedy
15237,1,EpsilonGreedy
15238,0,EpsilonGreedy
15239,0,EpsilonGreedy
15240,0,EpsilonGreedy
15241,1,EpsilonGreedy
15242,1,EpsilonGreedy
15243,0,EpsilonGreedy
15244,0,EpsilonGreedy
15245,1,EpsilonGreedy
15246,0,EpsilonGreedy
15247,1,EpsilonGreedy
15248,0,EpsilonGreedy
15249,0,EpsilonGreedy
15250,1,EpsilonGreedy
15251,0,EpsilonGreedy
15252,0,EpsilonGreedy
15253,0,EpsilonGreedy
15254,0,EpsilonGreedy
15255,0,EpsilonGreedy
15256,0,EpsilonGreedy
15257,0,EpsilonGreedy
15258,1,EpsilonGreedy
15259,1,EpsilonGreedy
15260,0,EpsilonGreedy
15261,0,EpsilonGreedy
15262,0,EpsilonGreedy
15263,1,EpsilonGreedy
15264,1,EpsilonGreedy
15265,0,EpsilonGreedy
15266,0,EpsilonGreedy
15267,0,EpsilonGreedy
15268,0,EpsilonGreedy
15269,0,EpsilonGreedy
15270,0,EpsilonGreedy
15271,0,EpsilonGreedy
15272,0,EpsilonGreedy
15273,0,EpsilonGreedy
15274,0,EpsilonGreedy
15275,1,EpsilonGreedy
15276,0,EpsilonGreedy
15277,0,EpsilonGreedy
15278,0,EpsilonGreedy
15279,1,EpsilonGreedy
15280,0,EpsilonGreedy
15281,0,EpsilonGreedy
15282,0,EpsilonGreedy
15283,1,EpsilonGreedy
15284,0,EpsilonGreedy
15285,0,EpsilonGreedy
15286,0,EpsilonGreedy
15287,0,EpsilonGreedy
15288,0,EpsilonGreedy
15289,0,EpsilonGreedy
15290,0,EpsilonGreedy
15291,1,EpsilonGreedy
15292,0,EpsilonGreedy
15293,1,EpsilonGreedy
15294,0,EpsilonGreedy
15295,0,EpsilonGreedy
15296,0,EpsilonGreedy
15297,0,EpsilonGreedy
15298,0,EpsilonGreedy
15299,0,EpsilonGreedy
15300,0,EpsilonGreedy
15301,0,EpsilonGreedy
15302,0,EpsilonGreedy
15303,0,EpsilonGreedy
15304,1,EpsilonGreedy
15305,0,EpsilonGreedy
15306,0,EpsilonGreedy
15307,1,EpsilonGreedy
15308,1,EpsilonGreedy
15309,0,EpsilonGreedy
15310,0,EpsilonGreedy
15311,0,EpsilonGreedy
15312,1,EpsilonGreedy
15313,0,EpsilonGreedy
15314,0,EpsilonGreedy
15315,0,EpsilonGreedy
15316,0,EpsilonGreedy
15317,1,EpsilonGreedy
15318,0,EpsilonGreedy
15319,0,EpsilonGreedy
15320,1,EpsilonGreedy
15321,1,EpsilonGreedy
15322,0,EpsilonGreedy
15323,1,EpsilonGreedy
15324,0,EpsilonGreedy
15325,0,EpsilonGreedy
15326,0,EpsilonGreedy
15327,0,EpsilonGreedy
15328,0,EpsilonGreedy
15329,0,EpsilonGreedy
15330,0,EpsilonGreedy
15331,0,EpsilonGreedy
15332,0,EpsilonGreedy
15333,0,EpsilonGreedy
15334,1,EpsilonGreedy
15335,1,EpsilonGreedy
15336,1,EpsilonGreedy
15337,0,EpsilonGreedy
15338,0,EpsilonGreedy
15339,0,EpsilonGreedy
15340,0,EpsilonGreedy
15341,0,EpsilonGreedy
15342,0,EpsilonGreedy
15343,0,EpsilonGreedy
15344,0,EpsilonGreedy
15345,0,EpsilonGreedy
15346,1,EpsilonGreedy
15347,0,EpsilonGreedy
15348,0,EpsilonGreedy
15349,0,EpsilonGreedy
15350,0,EpsilonGreedy
15351,0,EpsilonGreedy
15352,1,EpsilonGreedy
15353,1,EpsilonGreedy
15354,1,EpsilonGreedy
15355,0,EpsilonGreedy
15356,1,EpsilonGreedy
15357,0,EpsilonGreedy
15358,0,EpsilonGreedy
15359,1,EpsilonGreedy
15360,0,EpsilonGreedy
15361,0,EpsilonGreedy
15362,0,EpsilonGreedy
15363,0,EpsilonGreedy
15364,0,EpsilonGreedy
15365,1,EpsilonGreedy
15366,0,EpsilonGreedy
15367,1,EpsilonGreedy
15368,0,EpsilonGreedy
15369,0,EpsilonGreedy
15370,0,EpsilonGreedy
15371,1,EpsilonGreedy
15372,1,EpsilonGreedy
15373,1,EpsilonGreedy
15374,0,EpsilonGreedy
15375,0,EpsilonGreedy
15376,0,EpsilonGreedy
15377,0,EpsilonGreedy
15378,0,EpsilonGreedy
15379,1,EpsilonGreedy
15380,1,EpsilonGreedy
15381,1,EpsilonGreedy
15382,0,EpsilonGreedy
15383,0,EpsilonGreedy
15384,0,EpsilonGreedy
15385,1,EpsilonGreedy
15386,1,EpsilonGreedy
15387,0,EpsilonGreedy
15388,1,EpsilonGreedy
15389,1,EpsilonGreedy
15390,1,EpsilonGreedy
15391,0,EpsilonGreedy
15392,0,EpsilonGreedy
15393,0,EpsilonGreedy
15394,0,EpsilonGreedy
15395,0,EpsilonGreedy
15396,0,EpsilonGreedy
15397,0,EpsilonGreedy
15398,0,EpsilonGreedy
15399,0,EpsilonGreedy
15400,0,EpsilonGreedy
15401,0,EpsilonGreedy
15402,0,EpsilonGreedy
15403,1,EpsilonGreedy
15404,0,EpsilonGreedy
15405,0,EpsilonGreedy
15406,1,EpsilonGreedy
15407,0,EpsilonGreedy
15408,0,EpsilonGreedy
15409,0,EpsilonGreedy
15410,0,EpsilonGreedy
15411,1,EpsilonGreedy
15412,0,EpsilonGreedy
15413,0,EpsilonGreedy
15414,1,EpsilonGreedy
15415,1,EpsilonGreedy
15416,1,EpsilonGreedy
15417,0,EpsilonGreedy
15418,1,EpsilonGreedy
15419,0,EpsilonGreedy
15420,0,EpsilonGreedy
15421,1,EpsilonGreedy
15422,1,EpsilonGreedy
15423,0,EpsilonGreedy
15424,1,EpsilonGreedy
15425,0,EpsilonGreedy
15426,0,EpsilonGreedy
15427,1,EpsilonGreedy
15428,0,EpsilonGreedy
15429,1,EpsilonGreedy
15430,0,EpsilonGreedy
15431,0,EpsilonGreedy
15432,0,EpsilonGreedy
15433,1,EpsilonGreedy
15434,0,EpsilonGreedy
15435,1,EpsilonGreedy
15436,1,EpsilonGreedy
15437,0,EpsilonGreedy
15438,1,EpsilonGreedy
15439,0,EpsilonGreedy
15440,0,EpsilonGreedy
15441,0,EpsilonGreedy
15442,0,EpsilonGreedy
15443,0,EpsilonGreedy
15444,0,EpsilonGreedy
15445,0,EpsilonGreedy
15446,0,EpsilonGreedy
15447,0,EpsilonGreedy
15448,0,EpsilonGreedy
15449,0,EpsilonGreedy
15450,0,EpsilonGreedy
15451,0,EpsilonGreedy
15452,0,EpsilonGreedy
15453,1,EpsilonGreedy
15454,1,EpsilonGreedy
15455,0,EpsilonGreedy
15456,0,EpsilonGreedy
15457,0,EpsilonGreedy
15458,0,EpsilonGreedy
15459,1,EpsilonGreedy
15460,0,EpsilonGreedy
15461,1,EpsilonGreedy
15462,0,EpsilonGreedy
15463,0,EpsilonGreedy
15464,0,EpsilonGreedy
15465,0,EpsilonGreedy
15466,1,EpsilonGreedy
15467,0,EpsilonGreedy
15468,0,EpsilonGreedy
15469,0,EpsilonGreedy
15470,0,EpsilonGreedy
15471,0,EpsilonGreedy
15472,0,EpsilonGreedy
15473,1,EpsilonGreedy
15474,0,EpsilonGreedy
15475,0,EpsilonGreedy
15476,1,EpsilonGreedy
15477,0,EpsilonGreedy
15478,0,EpsilonGreedy
15479,1,EpsilonGreedy
15480,0,EpsilonGreedy
15481,1,EpsilonGreedy
15482,1,EpsilonGreedy
15483,0,EpsilonGreedy
15484,1,EpsilonGreedy
15485,0,EpsilonGreedy
15486,0,EpsilonGreedy
15487,0,EpsilonGreedy
15488,0,EpsilonGreedy
15489,1,EpsilonGreedy
15490,1,EpsilonGreedy
15491,0,EpsilonGreedy
15492,0,EpsilonGreedy
15493,0,EpsilonGreedy
15494,0,EpsilonGreedy
15495,0,EpsilonGreedy
15496,1,EpsilonGreedy
15497,1,EpsilonGreedy
15498,0,EpsilonGreedy
15499,1,EpsilonGreedy
15500,0,EpsilonGreedy
15501,1,EpsilonGreedy
15502,0,EpsilonGreedy
15503,0,EpsilonGreedy
15504,0,EpsilonGreedy
15505,0,EpsilonGreedy
15506,0,EpsilonGreedy
15507,0,EpsilonGreedy
15508,1,EpsilonGreedy
15509,1,EpsilonGreedy
15510,0,EpsilonGreedy
15511,0,EpsilonGreedy
15512,0,EpsilonGreedy
15513,0,EpsilonGreedy
15514,0,EpsilonGreedy
15515,0,EpsilonGreedy
15516,1,EpsilonGreedy
15517,1,EpsilonGreedy
15518,1,EpsilonGreedy
15519,0,EpsilonGreedy
15520,1,EpsilonGreedy
15521,0,EpsilonGreedy
15522,0,EpsilonGreedy
15523,1,EpsilonGreedy
15524,0,EpsilonGreedy
15525,0,EpsilonGreedy
15526,0,EpsilonGreedy
15527,0,EpsilonGreedy
15528,0,EpsilonGreedy
15529,0,EpsilonGreedy
15530,0,EpsilonGreedy
15531,0,EpsilonGreedy
15532,0,EpsilonGreedy
15533,1,EpsilonGreedy
15534,0,EpsilonGreedy
15535,0,EpsilonGreedy
15536,1,EpsilonGreedy
15537,0,EpsilonGreedy
15538,0,EpsilonGreedy
15539,1,EpsilonGreedy
15540,0,EpsilonGreedy
15541,1,EpsilonGreedy
15542,0,EpsilonGreedy
15543,0,EpsilonGreedy
15544,0,EpsilonGreedy
15545,0,EpsilonGreedy
15546,0,EpsilonGreedy
15547,0,EpsilonGreedy
15548,1,EpsilonGreedy
15549,0,EpsilonGreedy
15550,1,EpsilonGreedy
15551,0,EpsilonGreedy
15552,1,EpsilonGreedy
15553,0,EpsilonGreedy
15554,0,EpsilonGreedy
15555,0,EpsilonGreedy
15556,0,EpsilonGreedy
15557,0,EpsilonGreedy
15558,0,EpsilonGreedy
15559,0,EpsilonGreedy
15560,0,EpsilonGreedy
15561,1,EpsilonGreedy
15562,0,EpsilonGreedy
15563,1,EpsilonGreedy
15564,1,EpsilonGreedy
15565,1,EpsilonGreedy
15566,0,EpsilonGreedy
15567,1,EpsilonGreedy
15568,1,EpsilonGreedy
15569,0,EpsilonGreedy
15570,0,EpsilonGreedy
15571,0,EpsilonGreedy
15572,0,EpsilonGreedy
15573,0,EpsilonGreedy
15574,0,EpsilonGreedy
15575,1,EpsilonGreedy
15576,0,EpsilonGreedy
15577,0,EpsilonGreedy
15578,1,EpsilonGreedy
15579,1,EpsilonGreedy
15580,0,EpsilonGreedy
15581,0,EpsilonGreedy
15582,1,EpsilonGreedy
15583,0,EpsilonGreedy
15584,0,EpsilonGreedy
15585,0,EpsilonGreedy
15586,1,EpsilonGreedy
15587,1,EpsilonGreedy
15588,0,EpsilonGreedy
15589,1,EpsilonGreedy
15590,0,EpsilonGreedy
15591,1,EpsilonGreedy
15592,0,EpsilonGreedy
15593,0,EpsilonGreedy
15594,1,EpsilonGreedy
15595,1,EpsilonGreedy
15596,0,EpsilonGreedy
15597,1,EpsilonGreedy
15598,1,EpsilonGreedy
15599,0,EpsilonGreedy
15600,1,EpsilonGreedy
15601,0,EpsilonGreedy
15602,0,EpsilonGreedy
15603,1,EpsilonGreedy
15604,1,EpsilonGreedy
15605,0,EpsilonGreedy
15606,0,EpsilonGreedy
15607,0,EpsilonGreedy
15608,0,EpsilonGreedy
15609,0,EpsilonGreedy
15610,0,EpsilonGreedy
15611,0,EpsilonGreedy
15612,0,EpsilonGreedy
15613,0,EpsilonGreedy
15614,0,EpsilonGreedy
15615,0,EpsilonGreedy
15616,0,EpsilonGreedy
15617,0,EpsilonGreedy
15618,1,EpsilonGreedy
15619,0,EpsilonGreedy
15620,0,EpsilonGreedy
15621,1,EpsilonGreedy
15622,0,EpsilonGreedy
15623,1,EpsilonGreedy
15624,1,EpsilonGreedy
15625,0,EpsilonGreedy
15626,0,EpsilonGreedy
15627,1,EpsilonGreedy
15628,0,EpsilonGreedy
15629,1,EpsilonGreedy
15630,1,EpsilonGreedy
15631,0,EpsilonGreedy
15632,0,EpsilonGreedy
15633,1,EpsilonGreedy
15634,0,EpsilonGreedy
15635,1,EpsilonGreedy
15636,0,EpsilonGreedy
15637,1,EpsilonGreedy
15638,0,EpsilonGreedy
15639,0,EpsilonGreedy
15640,0,EpsilonGreedy
15641,0,EpsilonGreedy
15642,0,EpsilonGreedy
15643,0,EpsilonGreedy
15644,1,EpsilonGreedy
15645,1,EpsilonGreedy
15646,0,EpsilonGreedy
15647,0,EpsilonGreedy
15648,0,EpsilonGreedy
15649,0,EpsilonGreedy
15650,0,EpsilonGreedy
15651,0,EpsilonGreedy
15652,1,EpsilonGreedy
15653,0,EpsilonGreedy
15654,0,EpsilonGreedy
15655,0,EpsilonGreedy
15656,1,EpsilonGreedy
15657,1,EpsilonGreedy
15658,0,EpsilonGreedy
15659,0,EpsilonGreedy
15660,0,EpsilonGreedy
15661,1,EpsilonGreedy
15662,0,EpsilonGreedy
15663,1,EpsilonGreedy
15664,0,EpsilonGreedy
15665,0,EpsilonGreedy
15666,1,EpsilonGreedy
15667,1,EpsilonGreedy
15668,1,EpsilonGreedy
15669,0,EpsilonGreedy
15670,0,EpsilonGreedy
15671,1,EpsilonGreedy
15672,1,EpsilonGreedy
15673,0,EpsilonGreedy
15674,1,EpsilonGreedy
15675,0,EpsilonGreedy
15676,0,EpsilonGreedy
15677,0,EpsilonGreedy
15678,1,EpsilonGreedy
15679,1,EpsilonGreedy
15680,1,EpsilonGreedy
15681,0,EpsilonGreedy
15682,0,EpsilonGreedy
15683,0,EpsilonGreedy
15684,0,EpsilonGreedy
15685,0,EpsilonGreedy
15686,0,EpsilonGreedy
15687,0,EpsilonGreedy
15688,1,EpsilonGreedy
15689,0,EpsilonGreedy
15690,0,EpsilonGreedy
15691,0,EpsilonGreedy
15692,1,EpsilonGreedy
15693,1,EpsilonGreedy
15694,0,EpsilonGreedy
15695,1,EpsilonGreedy
15696,0,EpsilonGreedy
15697,1,EpsilonGreedy
15698,0,EpsilonGreedy
15699,1,EpsilonGreedy
15700,1,EpsilonGreedy
15701,0,EpsilonGreedy
15702,0,EpsilonGreedy
15703,0,EpsilonGreedy
15704,0,EpsilonGreedy
15705,1,EpsilonGreedy
15706,1,EpsilonGreedy
15707,0,EpsilonGreedy
15708,1,EpsilonGreedy
15709,1,EpsilonGreedy
15710,0,EpsilonGreedy
15711,0,EpsilonGreedy
15712,1,EpsilonGreedy
15713,0,EpsilonGreedy
15714,0,EpsilonGreedy
15715,0,EpsilonGreedy
15716,0,EpsilonGreedy
15717,1,EpsilonGreedy
15718,0,EpsilonGreedy
15719,0,EpsilonGreedy
15720,0,EpsilonGreedy
15721,1,EpsilonGreedy
15722,0,EpsilonGreedy
15723,0,EpsilonGreedy
15724,0,EpsilonGreedy
15725,0,EpsilonGreedy
15726,1,EpsilonGreedy
15727,1,EpsilonGreedy
15728,1,EpsilonGreedy
15729,1,EpsilonGreedy
15730,0,EpsilonGreedy
15731,1,EpsilonGreedy
15732,0,EpsilonGreedy
15733,0,EpsilonGreedy
15734,0,EpsilonGreedy
15735,0,EpsilonGreedy
15736,1,EpsilonGreedy
15737,0,EpsilonGreedy
15738,0,EpsilonGreedy
15739,0,EpsilonGreedy
15740,1,EpsilonGreedy
15741,1,EpsilonGreedy
15742,1,EpsilonGreedy
15743,1,EpsilonGreedy
15744,0,EpsilonGreedy
15745,0,EpsilonGreedy
15746,0,EpsilonGreedy
15747,1,EpsilonGreedy
15748,1,EpsilonGreedy
15749,0,EpsilonGreedy
15750,0,EpsilonGreedy
15751,0,EpsilonGreedy
15752,1,EpsilonGreedy
15753,0,EpsilonGreedy
15754,0,EpsilonGreedy
15755,0,EpsilonGreedy
15756,0,EpsilonGreedy
15757,0,EpsilonGreedy
15758,0,EpsilonGreedy
15759,0,EpsilonGreedy
15760,1,EpsilonGreedy
15761,0,EpsilonGreedy
15762,0,EpsilonGreedy
15763,0,EpsilonGreedy
15764,1,EpsilonGreedy
15765,0,EpsilonGreedy
15766,0,EpsilonGreedy
15767,1,EpsilonGreedy
15768,0,EpsilonGreedy
15769,1,EpsilonGreedy
15770,1,EpsilonGreedy
15771,0,EpsilonGreedy
15772,0,EpsilonGreedy
15773,0,EpsilonGreedy
15774,1,EpsilonGreedy
15775,0,EpsilonGreedy
15776,1,EpsilonGreedy
15777,0,EpsilonGreedy
15778,0,EpsilonGreedy
15779,0,EpsilonGreedy
15780,0,EpsilonGreedy
15781,1,EpsilonGreedy
15782,0,EpsilonGreedy
15783,1,EpsilonGreedy
15784,1,EpsilonGreedy
15785,0,EpsilonGreedy
15786,1,EpsilonGreedy
15787,0,EpsilonGreedy
15788,0,EpsilonGreedy
15789,1,EpsilonGreedy
15790,1,EpsilonGreedy
15791,1,EpsilonGreedy
15792,1,EpsilonGreedy
15793,1,EpsilonGreedy
15794,0,EpsilonGreedy
15795,0,EpsilonGreedy
15796,1,EpsilonGreedy
15797,0,EpsilonGreedy
15798,0,EpsilonGreedy
15799,0,EpsilonGreedy
15800,1,EpsilonGreedy
15801,0,EpsilonGreedy
15802,0,EpsilonGreedy
15803,0,EpsilonGreedy
15804,0,EpsilonGreedy
15805,0,EpsilonGreedy
15806,0,EpsilonGreedy
15807,0,EpsilonGreedy
15808,0,EpsilonGreedy
15809,1,EpsilonGreedy
15810,1,EpsilonGreedy
15811,0,EpsilonGreedy
15812,1,EpsilonGreedy
15813,1,EpsilonGreedy
15814,0,EpsilonGreedy
15815,1,EpsilonGreedy
15816,0,EpsilonGreedy
15817,0,EpsilonGreedy
15818,1,EpsilonGreedy
15819,0,EpsilonGreedy
15820,0,EpsilonGreedy
15821,1,EpsilonGreedy
15822,0,EpsilonGreedy
15823,0,EpsilonGreedy
15824,0,EpsilonGreedy
15825,1,EpsilonGreedy
15826,1,EpsilonGreedy
15827,1,EpsilonGreedy
15828,0,EpsilonGreedy
15829,0,EpsilonGreedy
15830,0,EpsilonGreedy
15831,0,EpsilonGreedy
15832,0,EpsilonGreedy
15833,1,EpsilonGreedy
15834,0,EpsilonGreedy
15835,0,EpsilonGreedy
15836,0,EpsilonGreedy
15837,0,EpsilonGreedy
15838,0,EpsilonGreedy
15839,0,EpsilonGreedy
15840,1,EpsilonGreedy
15841,0,EpsilonGreedy
15842,0,EpsilonGreedy
15843,0,EpsilonGreedy
15844,1,EpsilonGreedy
15845,1,EpsilonGreedy
15846,0,EpsilonGreedy
15847,0,EpsilonGreedy
15848,0,EpsilonGreedy
15849,0,EpsilonGreedy
15850,0,EpsilonGreedy
15851,0,EpsilonGreedy
15852,0,EpsilonGreedy
15853,0,EpsilonGreedy
